Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.1714608669281006	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
5.87006688117981	1	26.21875	15.045558	113.0	8.0	26.21875	15.045557985803207	5034	10048
8.173282623291016	2	44.008774	22.593857	153.0	10.0	44.00877192982456	22.593857111914247	5017	15065
10.386637687683105	3	60.035713	23.832474	160.0	16.0	60.035714285714285	23.832474058055556	5043	20108
12.659774780273438	4	77.44615	36.62493	168.0	30.0	77.44615384615385	36.62493088225802	5034	25142
14.850807666778564	5	105.375	45.51585	200.0	34.0	105.375	45.51585117663223	5058	30200
17.045776844024658	6	137.72974	37.771465	200.0	39.0	137.72972972972974	37.77146688623258	5096	35296
19.392770767211914	7	145.37143	34.940018	200.0	78.0	145.37142857142857	34.940018574110454	5088	40384
21.52153182029724	8	157.53125	33.884903	200.0	93.0	157.53125	33.88490111299574	5041	45425
23.702391624450684	9	174.58621	32.8534	200.0	110.0	174.58620689655172	32.853401903712324	5063	50488
25.90892791748047	10	199.11539	4.4230766	200.0	177.0	199.1153846153846	4.423076923076923	5177	55665
28.125645637512207	11	197.76923	7.772277	200.0	168.0	197.76923076923077	7.772276630670619	5142	60807
30.471325874328613	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	66007
32.71272587776184	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71207
35.10984396934509	14	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	76363
37.75990080833435	15	197.15384	14.230769	200.0	126.0	197.15384615384616	14.230769230769232	5126	81489
40.223198890686035	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86689
43.061028718948364	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91889
45.5620698928833	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97089
48.14446783065796	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	102289
50.692317962646484	20	198.23077	8.846153	200.0	154.0	198.23076923076923	8.846153846153847	5154	107443
53.11715078353882	21	195.42308	14.7913	200.0	128.0	195.42307692307693	14.791299617636653	5081	112524
55.596606969833374	22	196.15384	7.2041245	200.0	178.0	196.15384615384616	7.204124393985967	5100	117624
58.00688171386719	23	182.82143	16.294289	200.0	125.0	182.82142857142858	16.29428815660912	5119	122743
60.33983898162842	24	173.44827	20.099043	200.0	109.0	173.44827586206895	20.099041333968884	5030	127773
62.54901576042175	25	163.96774	33.2745	200.0	22.0	163.96774193548387	33.2745023674941	5083	132856
64.79405164718628	26	173.75862	20.682585	200.0	103.0	173.75862068965517	20.68258499886883	5039	137895
67.02725458145142	27	160.71875	14.729296	189.0	120.0	160.71875	14.729295585244394	5143	143038
69.27326583862305	28	157.53125	19.220732	200.0	108.0	157.53125	19.22073160515749	5041	148079
71.47077298164368	29	153.0303	14.298728	182.0	119.0	153.03030303030303	14.298728166550335	5050	153129
73.73094987869263	30	163.03226	17.218676	189.0	128.0	163.03225806451613	17.21867678960888	5054	158183
75.9304609298706	31	168.16667	14.144689	199.0	140.0	168.16666666666666	14.144688834407853	5045	163228
79.45433068275452	32	175.7931	14.9051695	200.0	152.0	175.79310344827587	14.90516992082307	5098	168326
82.14768099784851	33	188.85185	12.69209	200.0	156.0	188.85185185185185	12.692090577887923	5099	173425
84.77580070495605	34	193.23077	8.692648	200.0	174.0	193.23076923076923	8.692648053241015	5024	178449
87.24544978141785	35	198.92308	3.0118113	200.0	186.0	198.92307692307693	3.0118110693002906	5172	183621
